,Unnamed:_0,ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open_Int,Delta,Gamma,Rho,Theta,Vega,Implied_volatility,currentDate,Underlaying_asset_price,Expiration_Date,compute_iv
245,1693,16-Jun-17,790.0,AMZN,Call,80.0,2.0,79.45,80.35,11.0,264.0,0.7923600000000001,0.00321,1.92945,-0.22526,1.63679,0.22696,2/17/2017,845.070007,0.325804244,0.22289133385848026
246,1709,16-Jun-17,800.0,AMZN,Put,25.0,-0.63,24.8,25.3,61.0,1209.0,-0.2959,0.00303,-0.7531100000000001,-0.16165,1.7268,0.24997,2/17/2017,845.070007,0.325804244,0.2510844183386428
247,1719,16-Jun-17,900.0,AMZN,Put,75.0,-2.7,75.55,76.65,5.0,442.0,-0.61175,0.00323,-1.32255,-0.18281,1.93142,0.24997,2/17/2017,845.070007,0.325804244,0.2453450027565746
248,1723,21-Jul-17,900.0,AMZN,Put,81.2,1.2,79.8,81.4,5.0,75.0,-0.58581,0.0029,-1.646,-0.15796,2.19214,0.24997,2/17/2017,845.070007,0.421629021,0.25302562219621777
249,1727,15-Jun-18,900.0,AMZN,Call,87.4,1.4,87.6,89.6,1.0,16.0,0.55116,0.00192,5.07409,-0.15686,3.86671,0.24997,2/17/2017,845.070007,1.32238193,0.248232229585533
250,1736,21-Jul-17,835.0,AMZN,Call,57.76,3.16,56.95,57.9,25.0,114.0,0.63437,0.00425,2.05981,-0.20714,2.02157,0.21427,2/17/2017,845.070007,0.421629021,0.21641990501369684
251,1745,21-Jul-17,795.0,AMZN,Put,27.6,-0.46,27.75,28.35,4.0,102.0,-0.30239,0.00248,-0.98684,-0.15327000000000002,1.9559,0.24997,2/17/2017,845.070007,0.421629021,0.2477562601481736
252,1755,21-Jul-17,860.0,AMZN,Put,55.82,-0.18,55.2,56.8,1.0,46.0,-0.4844,0.00323,-1.34787,-0.15282,2.13973,0.24997,2/17/2017,845.070007,0.421629021,0.24512510712818883
253,1758,15-Dec-17,765.0,AMZN,Call,130.25,0.5,129.9,131.5,1.0,7.0,0.78432,0.00176,4.3684699999999985,-0.17739000000000002,2.46846,0.24339,2/17/2017,845.070007,0.8240930870000001,0.24401824496049987
254,1778,15-Dec-17,810.0,AMZN,Put,60.7,1.5,58.85,60.55,1.0,24.0,-0.35124,0.0018,-2.26448,-0.12122,2.7713,0.28846,2/17/2017,845.070007,0.8240930870000001,0.2891150212533091
255,1780,15-Dec-17,820.0,AMZN,Put,63.6,-1.0,63.1,64.55,52.0,268.0,-0.36416,0.00216,-2.1857,-0.10188,2.79405,0.28746,2/17/2017,845.070007,0.8240930870000001,0.2836249593714173
256,1785,15-Dec-17,900.0,AMZN,Put,105.55,-5.15,104.7,106.95,2.0,17.0,-0.51044,0.00195,-2.90166,-0.12184,3.02498,0.27826,2/17/2017,845.070007,0.8240930870000001,0.28315277299544106
257,1804,19-Jan-18,830.0,AMZN,Put,72.5,0.4,72.2,73.3,7.0,346.0,-0.38426,0.0020800000000000003,-2.41882,-0.09849,2.9798400000000003,0.29009,2/17/2017,845.070007,0.919917864,0.28587620242826756
258,1805,19-Jan-18,840.0,AMZN,Put,77.2,0.3,76.4,78.05,11.0,280.0,-0.40303,0.00176,-2.5739,-0.1258,3.02223,0.28785,2/17/2017,845.070007,0.919917864,0.2854425318421489
259,1827,18-Jan-19,900.0,AMZN,Put,145.9,-1.65,146.5,150.0,2.0,353.0,-0.43631,0.00127,-6.08041,-0.07259,4.42511,0.31207,2/17/2017,845.070007,1.916495551,0.30910630498749697
260,1836,24-Feb-17,56.5,AMBA,Call,0.42,-0.07,0.4,0.5,23.0,44.0,0.3579,0.20791,0.00373,-0.05875,0.03047,0.26367,2/17/2017,55.470001,0.019164956,0.2667742226930187
261,1840,24-Feb-17,54.0,AMBA,Put,0.4,-0.1,0.3,0.45,13.0,47.0,-0.22871,0.12442,-0.00233,-0.06459,0.01942,0.31912,2/17/2017,55.470001,0.019164956,0.3215504558848995
262,1849,3-Mar-17,57.0,AMBA,Call,1.55,0.09,1.45,1.7,1.0,39.0,0.42526,0.08344,0.00852,-0.08002000000000001,0.04304,0.50617,2/17/2017,55.470001,0.038329911,0.5026151012980543
263,1850,3-Mar-17,57.5,AMBA,Call,1.4,0.15,1.25,1.6,14.0,47.0,0.39968,0.07422000000000001,0.00797,-0.08619,0.04326,0.51389,2/17/2017,55.470001,0.038329911,0.50981662340874
264,1852,3-Mar-17,59.0,AMBA,Call,0.85,-0.21,0.75,0.95,26.0,2.0,0.27491,0.07198,0.00557,-0.0731,0.04365,0.48182,2/17/2017,55.470001,0.038329911,0.48213207379073586
265,1880,18-Aug-17,60.0,AMBA,Call,4.4,-0.12,4.3,4.8,2.0,144.0,0.47117,0.029460000000000007,0.10926,-0.02041,0.15943,0.37692,2/17/2017,55.470001,0.498288843,0.3759968122769978
266,1893,17-Mar-17,48.0,AMED,Call,1.93,0.29,1.78,2.36,200.0,4.0,0.53222,0.08133,0.01796,-0.0483,0.05147,0.35853,2/17/2017,47.939999,0.076659822,0.36004483802843146
267,1899,24-Feb-17,47.0,AAL,Call,0.54,-0.13,0.56,0.59,364.0,437.0,0.4584,0.25647,0.00399,-0.05598,0.02526,0.21867,2/17/2017,46.91,0.019164956,0.220234973021828
268,1900,24-Feb-17,47.5,AAL,Call,0.34,-0.15,0.35,0.39,492.0,1181.0,0.34846,0.22119,0.00304,-0.05409,0.02557,0.21872,2/17/2017,46.91,0.019164956,0.22190317976796045
269,1901,24-Feb-17,48.0,AAL,Call,0.2,-0.11,0.21,0.24,115.0,306.0,0.2336,0.19875,0.00205,-0.04255,0.0173,0.21872,2/17/2017,46.91,0.019164956,0.2228173608101989
270,1909,24-Feb-17,46.0,AAL,Put,0.27,-0.12,0.27,0.29,364.0,572.0,-0.27689,0.25051,-0.0021,-0.03727,0.02448,0.2474,2/17/2017,46.91,0.019164956,0.24591592227516185
271,1911,24-Feb-17,47.0,AAL,Put,0.69,-0.07,0.65,0.69,696.0,671.0,-0.56062,0.3204,-0.00395,-0.03828,0.02533,0.24997,2/17/2017,46.91,0.019164956,0.2538316180677359
272,1914,24-Feb-17,48.5,AAL,Put,1.7,-0.09,1.69,1.79,1.0,89.0,-1.0,0.01757,0.0,0.0,0.0,0.2418,2/17/2017,46.91,0.019164956,0.24142761973102603
273,1934,10-Mar-17,50.5,AAL,Call,0.23,-0.17,0.19,0.24,28.0,37.0,0.141,0.07137,0.00367,-0.02006,0.03155,0.28153,2/17/2017,46.91,0.05749486700000001,0.27756878229171905
274,1970,17-Mar-17,48.0,AAL,Put,2.1,-0.04,2.08,2.14,243.0,1808.0,-0.60455,0.10949,-0.017519999999999997,-0.02518,0.051570000000000005,0.29426,2/17/2017,46.91,0.076659822,0.29833246733546426
275,1974,24-Mar-17,43.5,AAL,Put,0.52,-0.72,0.5,0.56,2.0,22.0,-0.18476,0.0664,-0.008020000000000001,-0.01712,0.03459,0.30889,2/17/2017,46.91,0.095824778,0.31371990527869165
276,1981,19-May-17,46.0,AAL,Call,3.28,-0.04,3.45,3.55,176.0,2427.0,0.60924,0.06529,0.06339,-0.01896,0.0879,0.28395,2/17/2017,46.91,0.249144422,0.28300420265903564
277,1997,18-Aug-17,50.0,AAL,Call,2.87,-0.08,2.91,3.0,202.0,3693.0,0.46095,0.04137,0.0924,-0.01491,0.13442,0.2928,2/17/2017,46.91,0.498288843,0.2910212273864963
278,2002,18-Aug-17,47.0,AAL,Put,4.45,0.05,4.25,4.4,15.0,586.0,-0.43787,0.03732,-0.08589,-0.01226,0.1265,0.36669,2/17/2017,46.91,0.498288843,0.36271083561652956
279,2015,15-Sep-17,50.0,ARII,Call,2.45,0.45,2.25,2.95,2.0,39.0,0.41032,0.03726,0.09002,-0.01368,0.14319,0.24997,2/17/2017,46.650002,0.574948665,0.2460615890271667
280,2016,17-Mar-17,7.0,AMSC,Put,0.61,0.03,0.55,0.65,15.0,25.0,-0.6187600000000001,0.40787,-0.00284,-0.0069,0.0073599999999999985,0.53225,2/17/2017,6.62,0.076659822,0.5358219861534105
281,2017,17-Mar-17,45.0,ABCB,Call,4.0,0.5,3.2,4.9,16.0,31.0,0.91365,0.05197,0.03103,-0.01649,0.03121,0.23522,2/17/2017,48.75,0.076659822,0.23397133826093366
282,2037,3-Mar-17,177.5,AMGN,Call,0.62,0.14,0.6,0.7,18.0,18.0,0.24205,0.05869,0.015880000000000002,-0.07774,0.09278,0.15186,2/17/2017,173.28999299999995,0.038329911,0.14773243722876817
283,2066,24-Mar-17,160.0,AMGN,Put,0.98,-0.07,0.73,0.81,5.0,76.0,-0.10263,0.01549,-0.01553,-0.03187,0.12306,0.24997,2/17/2017,173.28999299999995,0.095824778,0.2534687645374787
284,2070,16-Jun-17,160.0,AMGN,Put,3.8,-0.5,3.65,3.85,11.0,766.0,-0.2344,0.013369999999999998,-0.11628,-0.03099,0.34297,0.24997,2/17/2017,173.28999299999995,0.325804244,0.24978655747976974
285,2073,3-Mar-17,167.5,AMGN,Put,0.55,-0.5,0.47,0.55,44.0,67.0,-0.17455,0.04024,-0.01096,-0.0644,0.08275,0.18711,2/17/2017,173.28999299999995,0.038329911,0.18574629044407887
286,2080,10-Mar-17,160.0,AMGN,Put,0.25,-0.06,0.2,0.25,20.0,1049.0,-0.07282000000000001,0.01411,-0.00707,-0.03787,0.04439,0.21872,2/17/2017,173.28999299999995,0.05749486700000001,0.22371656154667757
287,2084,10-Mar-17,162.5,AMGN,Put,0.39,-0.08,0.31,0.38,598.0,27.0,-0.09259,0.01899,-0.0082,-0.03903,0.09763,0.21571,2/17/2017,173.28999299999995,0.05749486700000001,0.212132161228475
288,2090,17-Mar-17,170.0,AMGN,Put,2.4,-0.6,2.25,2.43,351.0,2901.0,-0.34904,0.03751,-0.04132,-0.06823,0.18059,0.20924,2/17/2017,173.28999299999995,0.076659822,0.20977116962238876
289,2100,21-Apr-17,180.0,AMGN,Call,2.74,0.32,2.67,2.84,227.0,2903.0,0.36106,0.02862,0.10321,-0.05513,0.2974,0.18003,2/17/2017,173.28999299999995,0.1724846,0.17544123165505435
290,2102,21-Apr-17,190.0,AMGN,Call,0.69,0.1,0.69,0.78,22.0,246.0,0.16186,0.01722,0.04683,-0.03556,0.21613,0.1713,2/17/2017,173.28999299999995,0.1724846,0.17121923891197752
291,2107,21-Jul-17,165.0,AMGN,Put,6.5,-0.3,6.05,6.35,15.0,580.0,-0.30635,0.01495,-0.2007,-0.02482,0.40094,0.24997,2/17/2017,173.28999299999995,0.421629021,0.2508314602674903
292,2115,16-Jun-17,180.0,AMGN,Call,5.01,0.7,4.95,5.15,44.0,1068.0,0.41345,0.02609,0.22188,-0.03879,0.413,0.17795,2/17/2017,173.28999299999995,0.325804244,0.18048460960769006
293,2119,16-Jun-17,170.0,AMGN,Put,7.35,-0.875,6.95,7.2,34.0,931.0,-0.39211,0.017130000000000003,-0.19025,-0.03685,0.37095,0.24997,2/17/2017,173.28999299999995,0.325804244,0.2475470265710056
294,2126,21-Jul-17,180.0,AMGN,Call,6.0,0.57,5.8,6.3,6.0,474.0,0.46217,0.01981,0.31201,-0.04106,0.45929,0.17322,2/17/2017,173.28999299999995,0.421629021,0.17668902074528772
295,2130,21-Jul-17,175.0,AMGN,Put,10.73,-0.92,10.3,11.15,6.0,74.0,-0.47123,0.01857,-0.25459,-0.02617,0.43584,0.24997,2/17/2017,173.28999299999995,0.421629021,0.2450480830118245
296,2132,19-Jan-18,165.0,AMGN,Call,18.8,1.0,18.5,19.4,3.0,1417.0,0.74046,0.01194,1.00013,-0.03194,0.5465300000000001,0.17287,2/17/2017,173.28999299999995,0.919917864,0.17686256524200938
297,2133,19-Jan-18,170.0,AMGN,Call,16.05,1.1,16.25,16.5,16.0,3758.0,0.7069,0.01618,0.99972,-0.02982,0.5625,0.17752,2/17/2017,173.28999299999995,0.919917864,0.18031469614574822
298,2137,19-Jan-18,190.0,AMGN,Call,7.6,0.2,7.6,7.9,4.0,1356.0,0.41249,0.0142,0.59667,-0.02917,0.7366199999999999,0.18001,2/17/2017,173.28999299999995,0.919917864,0.18322682451396338
299,2138,19-Jan-18,160.0,AMGN,Put,10.9,-0.25,10.3,10.95,50.0,1082.0,-0.29186,0.00824,-0.43367,-0.01886,0.57001,0.28891,2/17/2017,173.28999299999995,0.919917864,0.29349808029735697
300,2142,19-Jan-18,185.0,AMGN,Put,23.2,-1.3,22.6,23.3,1.0,113.0,-0.52154,0.01035,-0.66201,-0.01958,0.6579,0.29541,2/17/2017,173.28999299999995,0.919917864,0.29222785367410686
301,2162,17-Mar-17,80.0,ADI,Call,2.88,0.23,2.85,3.0,115.0,1047.0,0.91413,0.07721,0.05566,-0.01779,0.04899,0.11606,2/17/2017,82.480003,0.076659822,0.11752012406595568
302,2164,17-Mar-17,85.0,ADI,Call,0.5,0.03,0.5,0.6,52.0,275.0,0.23407,0.10529,0.01464,-0.02152,0.06488,0.15031,2/17/2017,82.480003,0.076659822,0.14692945589135828
303,2165,17-Mar-17,75.0,ADI,Put,0.25,-0.03,0.1,0.3,4.0,383.0,-0.07424,0.02487,-0.004379999999999999,-0.01677,0.037160000000000006,0.26394,2/17/2017,82.480003,0.076659822,0.26567092960092037
304,2189,15-Sep-17,50.0,ANIK,Put,5.0,-0.1,4.3,6.0,2.0,2.0,-0.45875,0.03503,-0.11097,-0.01071,0.14337,0.3312,2/17/2017,48.98,0.574948665,0.3321848288713979
305,2190,17-Mar-17,100.0,ANSS,Call,2.4,-0.45,2.35,3.1,12.0,402.0,0.68157,0.08174,0.05089,-0.04243,0.10464,0.19875,2/17/2017,100.269997,0.076659822,0.19380348871064637
306,2193,21-Apr-17,95.0,ANSS,Put,1.75,-0.18,1.2,1.7,4.0,14.0,-0.21374,0.03018,-0.03289,-0.02583,0.1267,0.24997,2/17/2017,100.269997,0.1724846,0.24716558613894754
307,2204,18-Aug-17,55.0,APOG,Put,3.52,0.02,3.2,3.9,2.0,27.0,-0.33001,0.02781,-0.09342,-0.01275,0.14864000000000002,0.33276,2/17/2017,58.029999,0.498288843,0.3311969890062824
308,2219,24-Feb-17,136.0,AAPL,Call,0.87,-0.11,0.87,0.89,11309.0,11575.0,0.4669100000000001,0.17426,0.01195,-0.08775,0.07334,0.13276,2/17/2017,135.720001,0.019164956,0.12898992385643915
309,2220,24-Feb-17,137.0,AAPL,Call,0.51,-0.13,0.51,0.54,8699.0,5328.0,0.30356,0.15292,0.0078,-0.07628,0.07515,0.13192,2/17/2017,135.720001,0.019164956,0.1325196677999671
310,2247,24-Feb-17,124.0,AAPL,Put,0.03,-0.03,0.02,0.03,325.0,1987.0,-0.01233,0.00555,-0.00032,-0.014430000000000004,0.00474,0.30884,2/17/2017,135.720001,0.019164956,0.30414999138562937
311,2251,24-Feb-17,128.0,AAPL,Put,0.04,-0.04,0.03,0.05,547.0,1945.0,-0.016890000000000002,0.01064,-0.00043,-0.01376,0.01502,0.21872,2/17/2017,135.720001,0.019164956,0.22020786162904935
312,2292,3-Mar-17,145.0,AAPL,Call,0.07,-0.04,0.06,0.08,212.0,543.0,0.02897,0.01363,0.0015,-0.01344,0.03342,0.18436,2/17/2017,135.720001,0.038329911,0.18336794335305934
313,2302,10-Mar-17,132.0,AAPL,Call,4.45,0.2,4.4,4.6,164.0,2780.0,0.8216200000000001,0.06009,0.06154,-0.04848,0.07737999999999999,0.14228,2/17/2017,135.720001,0.05749486700000001,0.14390744967437125
314,2307,10-Mar-17,137.0,AAPL,Call,1.36,-0.02,1.44,1.5,634.0,2610.0,0.41589,0.09436,0.03188,-0.05283,0.12994,0.14552,2/17/2017,135.720001,0.05749486700000001,0.14079834242087413
315,2309,10-Mar-17,140.0,AAPL,Call,0.6,-0.08,0.6,0.62,57.0,3977.0,0.24397,0.05914,0.01869,-0.05251,0.08988,0.15085,2/17/2017,135.720001,0.05749486700000001,0.15215758858631723
316,2316,17-Mar-17,130.0,AAPL,Call,6.3,0.1,6.3,6.45,7252.0,50320.0,0.8567600000000001,0.03852,0.08395,-0.04396,0.08745,0.14081,2/17/2017,135.720001,0.076659822,0.13652767641412727
317,2317,17-Mar-17,135.0,AAPL,Call,2.75,0.02,2.76,2.8,8688.0,40656.0,0.60149,0.08552,0.06083,-0.0498,0.14248,0.14720999999999998,2/17/2017,135.720001,0.076659822,0.14709528731331084
318,2319,17-Mar-17,145.0,AAPL,Call,0.23,-0.05,0.23,0.25,3770.0,10134.0,0.09777,0.02674,0.01003,-0.02611,0.04734,0.16779000000000002,2/17/2017,135.720001,0.076659822,0.16396007677844945
319,2324,24-Mar-17,131.0,AAPL,Call,5.7,0.13,5.7,5.9,6.0,414.0,0.79938,0.0444,0.0982,-0.04727,0.0995,0.13990999999999998,2/17/2017,135.720001,0.095824778,0.14056846856049451
320,2327,24-Mar-17,134.0,AAPL,Call,3.65,0.1,3.6,3.75,151.0,852.0,0.64132,0.05778,0.07977000000000001,-0.05315,0.15742,0.14854,2/17/2017,135.720001,0.095824778,0.14766367092525187
321,2331,24-Mar-17,138.0,AAPL,Call,1.61,-0.05,1.68,1.74,37.0,2269.0,0.39856,0.06448999999999999,0.05048,-0.04622,0.16975,0.14627,2/17/2017,135.720001,0.095824778,0.1444085634722863
322,2332,24-Mar-17,139.0,AAPL,Call,1.36,0.04,1.35,1.4,31.0,300.0,0.35782,0.05505,0.04518,-0.04979,0.17115999999999998,0.14627,2/17/2017,135.720001,0.095824778,0.15028617809766184
323,2333,24-Mar-17,140.0,AAPL,Call,1.08,-0.04,1.08,1.1,89.0,786.0,0.30569,0.052320000000000005,0.03873,-0.04819,0.17355,0.15467999999999998,2/17/2017,135.720001,0.095824778,0.15098240142864958
324,2341,3-Mar-17,124.0,AAPL,Put,0.08,-0.03,0.07,0.08,140.0,617.0,-0.02298,0.0083,-0.0011,-0.01389,0.02623,0.24997,2/17/2017,135.720001,0.038329911,0.2522027085667361
325,2345,19-May-17,125.0,AAPL,Put,1.7,-0.14,1.67,1.71,155.0,6459.0,-0.20589,0.01845,-0.06225,-0.02737,0.18979,0.21872,2/17/2017,135.720001,0.249144422,0.22217663637335472
326,2350,3-Mar-17,130.0,AAPL,Put,0.26,-0.11,0.24,0.26,245.0,3056.0,-0.11712,0.03887,-0.005520000000000001,-0.03869,0.06369,0.18941,2/17/2017,135.720001,0.038329911,0.18529985119281722
327,2363,10-Mar-17,125.0,AAPL,Put,0.14,-0.05,0.13,0.14,47.0,684.0,-0.04836,0.01436,-0.00366,-0.01786,0.0318,0.21659,2/17/2017,135.720001,0.05749486700000001,0.21335579809742367
328,2380,24-Mar-17,130.0,AAPL,Put,0.81,-0.16,0.78,0.83,70.0,735.0,-0.16831,0.03892,-0.02041,-0.02434,0.09816,0.1922,2/17/2017,135.720001,0.076659822,0.19580967731969268
329,2399,21-Apr-17,130.0,AAPL,Call,7.4,0.05,7.35,7.45,760.0,63018.0,0.82053,0.03522,0.17949,-0.035,0.12709,0.1442,2/17/2017,135.720001,0.1724846,0.14823522825803437
330,2411,19-May-17,130.0,AAPL,Call,8.45,-0.07,8.6,8.75,108.0,10601.0,0.7426699999999999,0.02721,0.22879,-0.03881,0.23846,0.1667,2/17/2017,135.720001,0.249144422,0.1633791025344374
331,2414,19-May-17,130.0,AAPL,Put,3.05,-0.14,2.96,3.0,143.0,5853.0,-0.31798000000000004,0.0222,-0.09925,-0.03127,0.24695,0.21872,2/17/2017,135.720001,0.249144422,0.21980431028520228
332,2417,16-Jun-17,130.0,AAPL,Put,3.65,-0.18,3.6,3.7,1667.0,9816.0,-0.32713000000000003,0.01981,-0.13089,-0.02682,0.28178000000000003,0.21872,2/17/2017,135.720001,0.325804244,0.21802970819697498
333,2421,16-Jun-17,140.0,AAPL,Put,8.55,-0.25,8.35,8.5,84.0,2061.0,-0.55423,0.0267,-0.18214,-0.022580000000000003,0.30761,0.24997,2/17/2017,135.720001,0.249144422,0.24915090318377162
334,2426,16-Jun-17,140.0,AAPL,Call,4.0,0.05,3.95,4.05,512.0,12437.0,0.45987,0.0289,0.18974,-0.03532,0.31388,0.16839,2/17/2017,135.720001,0.325804244,0.1707840128154575
335,2430,16-Jun-17,135.0,AAPL,Put,5.77,-0.23,5.6,5.75,206.0,2489.0,-0.43228,0.02422,-0.1519,-0.0284,0.29569,0.22235,2/17/2017,135.720001,0.325804244,0.21980760561330226
336,2444,20-Oct-17,135.0,AAPL,Call,9.8,0.15,9.8,9.9,746.0,8546.0,0.63395,0.02188,0.5161100000000001,-0.02854,0.4076,0.17752,2/17/2017,135.720001,0.670773443,0.18241337052151066
337,2449,20-Oct-17,145.0,AAPL,Call,5.55,0.1,5.5,5.6,562.0,15094.0,0.44892,0.0181,0.3658,-0.02876,0.46507,0.1821,2/17/2017,135.720001,0.670773443,0.18438922262658441
338,2452,20-Oct-17,135.0,AAPL,Put,9.4,-0.15,9.25,9.3,77.0,6340.0,-0.41599,0.01907,-0.27359,-0.01544,0.41492,0.24999,2/17/2017,135.720001,0.670773443,0.25215051863268706
339,2459,17-Nov-17,145.0,AAPL,Call,6.33,0.03,6.3,6.45,132.0,9931.0,0.46612,0.01685,0.41818,-0.028360000000000007,0.4876,0.19388,2/17/2017,135.720001,0.747433265,0.18915245905439176
340,2496,24-Feb-17,35.0,AMAT,Call,0.79,0.35,0.8,0.82,535.0,768.0,0.7783100000000001,0.32753000000000004,0.0051600000000000005,-0.02815,0.01236,0.17748,2/17/2017,35.669998,0.019164956,0.1737049475064466
341,2497,24-Feb-17,35.5,AMAT,Call,0.45,0.21,0.45,0.48,920.0,1657.0,0.6027899999999999,0.49752,0.00404,-0.02839,0.01896,0.17647000000000002,2/17/2017,35.669998,0.019164956,0.1763665198602146
342,2515,21-Apr-17,34.0,AMAT,Put,0.68,-0.24,0.66,0.68,237.0,1298.0,-0.29026,0.09169,-0.01602,-0.01055,0.05403,0.24997,2/17/2017,35.669998,0.1724846,0.24602855126367193
343,2526,3-Mar-17,35.5,AMAT,Call,0.62,0.23,0.65,0.69,1239.0,810.0,0.58443,0.34539000000000003,0.00778,-0.02204,0.026810000000000004,0.1804,2/17/2017,35.669998,0.038329911,0.18276543975589962
344,2527,3-Mar-17,36.0,AMAT,Call,0.4,0.08,0.4,0.44,101.0,364.0,0.42198,0.33093,0.00565,-0.02143,0.02762,0.19141,2/17/2017,35.669998,0.038329911,0.19016103576360266
345,2541,17-Mar-17,37.0,AMAT,Call,0.34,0.12,0.33,0.36,284.0,2104.0,0.25747,0.19175,0.00688,-0.01319,0.0274,0.19856,2/17/2017,35.669998,0.076659822,0.20355299423225973
346,2545,24-Mar-17,35.0,AMAT,Call,1.35,-0.14,1.35,1.39,6.0,28.0,0.64899,0.16019,0.02086,-0.017580000000000002,0.04148,0.20491,2/17/2017,35.669998,0.095824778,0.20969290362390827
347,2557,17-Mar-17,35.0,AMAT,Put,0.54,-0.31,0.54,0.55,595.0,1631.0,-0.36467,0.15867,-0.00901,-0.016919999999999998,0.03736,0.21872,2/17/2017,35.669998,0.076659822,0.22162192262169123
348,2562,3-Mar-17,35.5,AMAT,Put,0.45,-0.38,0.46,0.49,40.0,75.0,-0.43138,0.29735,-0.0051600000000000005,-0.02084,0.0269,0.19965,2/17/2017,35.669998,0.038329911,0.197642135608262
349,2565,10-Mar-17,33.5,AMAT,Put,0.29,0.01,0.11,0.16,21.0,60.0,-0.13105999999999998,0.10157,-0.00251,-0.01143,0.02041,0.24997,2/17/2017,35.669998,0.095824778,0.24844760482965328
350,2585,21-Apr-17,33.0,AMAT,Put,0.44,-0.17,0.43,0.46,81.0,1137.0,-0.18846,0.07777,-0.01094,-0.0082,0.03503,0.2488,2/17/2017,35.669998,0.1724846,0.2530550277567674
351,2599,21-Jul-17,36.0,AMAT,Put,2.5,-0.3,2.42,2.49,8.0,91.0,-0.46433,0.07891000000000001,-0.054810000000000005,-0.00642,0.08941,0.27743,2/17/2017,35.669998,0.421629021,0.2779903089598359
352,2604,18-Jan-19,37.0,AMAT,Call,4.85,-0.4,4.9,5.4,10.0,83.0,0.63327,0.03935,0.34111,-0.00585,0.18248,0.22897,2/17/2017,35.669998,1.916495551,0.23033910033018482
353,2652,17-Mar-17,125.0,ASML,Call,3.6,-0.4,3.6,3.9,46.0,786.0,0.32397,0.0189,0.02518,-0.1531,0.12891,0.17315,2/17/2017,126.879997,0.076659822,0.16984938988783357
354,2654,17-Mar-17,125.0,ASML,Put,1.85,0.1,1.75,1.9,50.0,288.0,-1.0,0.0,0.0,0.0,0.0,0.20415,2/17/2017,126.879997,0.076659822,0.20162711924955506
355,2655,21-Apr-17,125.0,ASML,Call,5.6,-0.4,5.5,5.9,1.0,139.0,0.37566,0.016309999999999998,0.06383,-0.08751,0.19385,0.19831,2/17/2017,126.879997,0.1724846,0.20271341494440576
356,2662,17-Mar-17,65.0,ASTE,Put,1.05,-0.05,0.75,1.15,8.0,56.0,-0.18029,0.0305,-0.00993,-0.04605,0.04769,0.41592,2/17/2017,70.449997,0.076659822,0.41147609033834764
357,2691,17-Mar-17,22.5,ABY,Call,0.25,-0.04,0.2,0.4,18.0,5.0,0.26794,0.20649,0.00419,-0.01255,0.01617,0.28099,2/17/2017,21.309999,0.076659822,0.2778301554595078
358,2701,15-Sep-17,7.5,AUDC,Call,0.62,-0.13,0.55,0.8,20.0,165.0,0.5811,0.30474,0.02151,-0.0020800000000000003,0.02151,0.33733,2/17/2017,7.12,0.574948665,0.33813958965003704
359,2745,18-Aug-17,97.5,ADP,Call,5.34,-0.16,5.1,5.6,11.0,65.0,0.60915,0.03818,0.27181,-0.02204,0.25768,0.1177,2/17/2017,99.68,0.498288843,0.11635770098227911
360,2748,19-Jan-18,100.0,ADP,Call,6.44,-0.06,6.4,6.7,15.0,267.0,0.5825600000000001,0.03028,0.47193,-0.01665,0.36212,0.13335,2/17/2017,99.68,0.919917864,0.13677915451013417
361,2755,17-Mar-17,33.0,CAR,Call,2.06,-4.63,1.9,2.1,67.0,2.0,0.61154,0.10817,0.01432,-0.03157,0.03549,0.43768,2/17/2017,33.759998,0.076659822,0.43680742256748123
362,2758,17-Mar-17,36.0,CAR,Call,0.68,-0.57,0.6,0.8,203.0,103.0,0.29551,0.10032,0.00715,-0.02805,0.03812,0.39661,2/17/2017,33.759998,0.076659822,0.3957149130438566
363,2764,17-Mar-17,35.0,CAR,Put,2.25,0.75,2.1,2.35,486.0,393.0,-0.60587,0.10982,-0.01356,-0.02568,0.03723,0.41915,2/17/2017,33.759998,0.076659822,0.4231428049326196
364,2768,19-May-17,34.0,CAR,Call,3.14,-1.56,2.95,3.3,5.0,17.0,0.5536399999999999,0.05265,0.03859,-0.02302,0.06488,0.4654100000000001,2/17/2017,33.759998,0.249144422,0.4672473589387771
365,2828,10-Mar-17,187.5,BIDU,Call,4.65,0.3,4.55,4.95,52.0,40.0,0.46269,0.03316,0.04689,-0.14744000000000002,0.17448,0.31874,2/17/2017,185.169998,0.05749486700000001,0.314313317922377
366,2840,24-Mar-17,185.0,BIDU,Call,6.6,-0.37,6.65,6.95,10.0,35.0,0.54702,0.02658,0.09067,-0.1224,0.22144,0.27816,2/17/2017,185.169998,0.095824778,0.27361585761093116
367,2842,24-Mar-17,190.0,BIDU,Call,4.45,0.2,4.45,4.7,4.0,50.0,0.426,0.02503,0.07111,-0.11311,0.22819,0.27946,2/17/2017,185.169998,0.095824778,0.27521565975222717
368,2846,24-Mar-17,200.0,BIDU,Call,1.73,-0.22,1.72,1.92,10.0,44.0,0.18027,0.01905,0.03087,-0.06339,0.16358,0.27685,2/17/2017,185.169998,0.095824778,0.2749801274391967
